facility_code,facility_name,county_name,district,facility_type,ownership,beds,cots,open_24_hours,open_weekends,operational_status,latitude,longitude
19380,St Teresa Medical Clinic ( Zimmerman),Nairobi,Roysambu,Medical Clinic,Private Practice - General Practitioner,0,0,f,f,Operational,-1.286389,36.817223
15666,St Teresa Olokirikirai Dispensary,Narok,Narok North,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,3,0,f,f,Operational,-1.083333,35.866667
13225,St Teresa's Parish Dispensary,Nairobi,Kamukunji,Dispensary,Other Faith Based,0,0,f,f,Operational,-1.286389,36.817223
11825,St Terezia Medical Clinic,Kilifi,Malindi,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Not-Operational,-3.216667,40.116667
17503,St Thadeus Medical Clinic,Bungoma,Bungoma South,Medical Clinic,Other Faith Based,0,0,f,f,Operational,0.566667,34.566667
12303,St Theresa Kiirua Hospital (Kiirua),Meru,Buuri,Other Hospital,Kenya Episcopal Conference-Catholic Secretariat,120,13,f,f,Operational,0.05,37.65
15668,St Theresia of Jesus,Narok,Trans Mara West - Dikirr,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,-1.083333,35.866667
13228,St Thomas Medical Clinic,Nairobi,Embakasi Central,Health Centre,Private Practice - General Practitioner,0,0,f,f,Operational,-1.286389,36.817223
18501,St Thomas The Apostle Athi Catholic Dispensary,Meru,Igembe South,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0,0,f,f,Operational,0.05,37.65
19021,St Trizah Medical Clinic,Kiambu,Limuru,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,-1.166667,36.833333
11828,St Valeria Medical Clinic,Mombasa,Changamwe,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,-4.043477,39.668205
17413,St Veronica,Uasin Gishu,Wareng,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Not-Operational,0.514277,35.269779
18409,St Veronica EDARP Clinic,Nairobi,Kamukunji,Medical Clinic,Other Faith Based,0,0,f,f,Operational,-1.286389,36.817223
14128,St Vincents De Paul Health Centre,Kisumu,Muhoroni,Health Centre,Kenya Episcopal Conference-Catholic Secretariat,24,12,f,f,Operational,-0.10221,34.761711
20445,St. Charle's Medical Services,Kitui,Lower Yatta,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-1.366667,38.016667
21160,ST. Jerome Medical Clinic,Tharaka Nithi,Meru South,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,,
21064,St. Lukes Busiada Dispensary,Busia,Butula,Dispensary,Other Faith Based,0,0,f,f,Operational,0.46,34.11
21268,ST. Mark Ndutumi (ACK) Dispensary,Murang'a,Kahuro,Dispensary,Christian Health Association of Kenya,0,0,f,f,Operational,-0.716667,37.15
20615,St. Mary Magdalene Clinic,Embu,Manyatta,Medical Clinic,Private Practice - Unspecified,0,0,f,f,Operational,-0.533333,37.45
20836,St. Monica Hospital Town Clinic,Kisumu,Kisumu East,Medical Clinic,Kenya Episcopal Conference-Catholic Secretariat,0,0,f,f,Operational,-0.10221,34.761711
13221,St. Odilia's Dispensary,Nairobi,Langata,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0,0,f,f,Operational,-1.286389,36.817223
21276,St. Paul Medical Clinic,Nyeri,Kieni West,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-0.416667,36.95
20288,St. Tresa's Medical Clinic,Nakuru,Gilgil,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,-0.303099,36.080026
21250,St.Anne Medical Clinic (Ndumberi ),Kiambu,Kiambu,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,-1.166667,36.833333
20216,St.Catherine Catholic Church VCT,Nairobi,Langata,VCT Centre (Stand-Alone),Kenya Episcopal Conference-Catholic Secretariat,0,0,f,f,Operational,-1.286389,36.817223
20468,ST.James Memorial Medical Clinic,Kakamega,Butere,Medical Clinic,Private Practice - General Practitioner,2,0,f,f,Operational,0.284767,34.752308
21162,St.Lawrence Hospital,Homa Bay,Homa Bay,District Hospital,Private Practice - General Practitioner,30,10,f,f,Operational,-0.516667,34.45
20248,St.Paul Clinic,Kiambu,Kiambu,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-1.166667,36.833333
20378,St.Teresa Hospital Kiambu,Kiambu,Kiambu,Other Hospital,Private Practice - General Practitioner,40,10,f,f,Pending Opening,-1.166667,36.833333
18909,Stadia Medical Clinic,Meru,Meru Central,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,0.05,37.65
19028,Stage View Medical Clinic,Kilifi,Kilifi North,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,-3.633333,39.85
20506,Stage View Medical Clinic - Likoni,Mombasa,Likoni,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-4.043477,39.668205
16527,Stanbridge Care Centre,Kilifi,Malindi,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,-3.216667,40.116667
14130,Suba District Hospital,Homa Bay,Suba,District Hospital,Ministry of Health,46,3,f,f,Operational,-0.516667,34.45
20574,Suba Medical Centre,Nairobi,Embakasi Central,Medical Clinic,Private Practice - Unspecified,4,2,f,f,Operational,-1.286389,36.817223
17790,Subati Medical Clinic,Nakuru,Nakuru North,Dispensary,Company Medical Service,0,0,f,f,Operational,-0.303099,36.080026
16528,Subira Medical Clinic,Kilifi,Malindi,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,-3.216667,40.116667
15678,Subukia SDH,Nakuru,Subukia,Sub-District Hospital,Ministry of Health,12,2,f,f,Operational,-0.303099,36.080026
11076,Subuku Dispensary (Nyandarua North),Nyandarua,Nyandarua North,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.183333,36.366667
11077,Subuku Medical Clinic,Nyandarua,Nyandarua North,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-0.183333,36.366667
19381,Success Medical Services,Nairobi,Roysambu,Medical Clinic,Private Practice - General Practitioner,0,0,f,f,Operational,-1.286389,36.817223
14204,Sucos Hospital,Kajiado,Kajiado North,Other Hospital,Non-Governmental Organizations,25,5,f,f,Operational,-1.85,36.783333
17331,Sugoi A Dispensary,Uasin Gishu,Eldoret West,Dispensary,Ministry of Health,0,0,f,f,Operational,0.516667,35.283333
15680,Sugoi B Dispensary,Uasin Gishu,Eldoret West,Dispensary,Ministry of Health,1,0,f,f,Operational,0.514277,35.269779
17093,Sugumerga Dispensary,Bomet,Chepalungu,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.783333,35.35
14131,Suguta Health Centre,Kisii,South Gucha,Health Centre,Ministry of Health,0,0,f,f,Operational,-0.683333,34.766667
15681,Suguta Marmar Catholic Dispensary,Samburu,Samburu Central,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0,0,f,f,Operational,1.316667,36.983333
15682,Suguta Marmar Health Centre,Samburu,Samburu Central,Health Centre,Ministry of Health,15,2,f,f,Operational,1.316667,36.983333
12018,Suleman Farooq Memorial Centre,Makueni,Kibwezi,Other Hospital,Other Faith Based,12,1,f,f,Operational,-1.8,37.616667
12777,Sultan Hamud Sub District Hospital,Makueni,Mukaa,Sub-District Hospital,Ministry of Health,15,3,f,f,Operational,-1.8,37.616667
14132,Sulwe Clinic,Homa Bay,Rachuonyo South,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Not-Operational,-0.516667,34.45
20246,Sulwe Dispensary,Bungoma,Kimilili Bungoma,Dispensary,Ministry of Health,0,0,f,f,Operational,0.566667,34.566667
18614,Sumba Medical Clinic,Nakuru,Naivasha,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-0.303099,36.080026
15683,Sumbeiywet Dispensary,Elgeyo Marakwet,Marakwet West,Dispensary,Ministry of Health,0,0,f,f,Operational,,
15684,Sumeiyon Dispensary,Baringo,Baringo North,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
15685,Sumek Dispensary,Nakuru,Rongai,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.303099,36.080026
20869,Summit Medicare Kiptere,Kericho,Belgut,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,-0.366667,35.283333
16316,Sumoiyot Dispensary,Kericho,Belgut,Dispensary,Community,0,0,f,f,Operational,-0.366667,35.283333
18281,Sunbeam Medical Centre,Nairobi,Westlands,Dispensary,Private Enterprise (Institution),6,0,f,f,Operational,-1.286389,36.817223
17175,Sunga Dispensary,Kisumu,Kisumu West,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.10221,34.761711
21186,Sunrise (K) Medical Centre,Bungoma,Bungoma East,Medical Clinic,Private Practice - Medical Specialist,0,0,f,f,Operational,0.566667,34.566667
20504,Sunrise City Medical Centre,Nairobi,Mathare,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,-1.286389,36.817223
14137,Sunrise Clinic,Homa Bay,Rachuonyo South,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,-0.516667,34.45
18138,Sunshine Family Health Medicare Centre,Makueni,Makueni,Medical Clinic,Private Practice - Medical Specialist,0,0,f,f,Operational,-1.8,37.616667
19351,Sunshine Medical & Diagnostic Centre (Nairobi),Nairobi,Starehe,Medical Clinic,Private Practice - General Practitioner,0,0,f,f,Operational,-1.286389,36.817223
19052,Sunshine Medical Clinic,Tharaka Nithi,Maara,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,,
15687,Sun-Shine Medical Clinic,Nakuru,Nakuru North,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-0.303099,36.080026
17827,Sunshine Medical Clinic (Kwale),Kwale,Matuga,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-4.183333,39.45
15688,Sun-Shine Medical Clinic Annex,Nakuru,Nakuru North,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,-0.303099,36.080026
18438,Sunton CFW Clinic,Nairobi,Kasarani,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-1.286389,36.817223
19739,Sunview Maternity & Nursing Home,Kiambu,Kiambu,Maternity Home,Private Practice - Clinical Officer,2,1,f,f,Operational,-1.166667,36.833333
19941,Super Drug Nursing Home,Mandera,Mandera East,Nursing Home,Private Practice - Nurse / Midwife,10,1,f,f,Operational,3.933333,41.866667
11835,Super Medical Clinic,Kilifi,Malindi,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-3.216667,40.116667
20402,Support For Addiction Prevention & Treatment In Africa,Nairobi,Starehe,Medical Centre,Non-Governmental Organizations,0,0,f,f,Operational,-1.286389,36.817223
11347,Surgery Clinic,Kilifi,Malindi,Medical Clinic,Private Practice - Medical Specialist,0,0,f,f,Operational,-3.216667,40.116667
17964,Surgury Clinic,Kilifi,Malindi,Medical Clinic,Private Practice - Medical Specialist,0,0,f,f,Operational,-3.633333,39.85
16407,Sururu Health Centre (CDF),Nakuru,Njoro,Health Centre,Community Development Fund,0,0,f,f,Operational,-0.303099,36.080026
15690,Survey Dispensary,Laikipia,Laikipia West,Dispensary,Ministry of Health,2,0,f,f,Operational,0.366667,37.033333
17686,Susamed Medical Clinic,Nairobi,Embakasi Central,Medical Clinic,Private Practice - Nurse / Midwife,2,0,f,f,Operational,-1.286389,36.817223
15692,Suwerwa Health Centre,Trans Nzoia,Trans Nzoia East,Health Centre,Ministry of Health,16,0,f,f,Operational,1.016667,34.983333
15693,Swari Model Health Centre,Samburu,Samburu East,Dispensary,Ministry of Health,0,0,f,f,Operational,1.316667,36.983333
14138,Swindon Clinic,Homa Bay,Rachuonyo South,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,-0.516667,34.45
19023,Swiss Cottage Hospital,Kilifi,Kilifi South,Nursing Home,Private Enterprise (Institution),4,0,f,f,Operational,-3.633333,39.85
19271,Swop Korogocho,Nairobi,Ruaraka,VCT Centre (Stand-Alone),Non-Governmental Organizations,0,0,f,f,Operational,-1.286389,36.817223
19429,Swop Outreach Project Clinic,Nairobi,Embakasi West,Medical Clinic,Non-Governmental Organizations,4,2,f,f,Operational,-1.286389,36.817223
18896,Swop Thika Road,Nairobi,Roysambu,VCT Centre (Stand-Alone),Non-Governmental Organizations,0,0,f,f,Operational,-1.286389,36.817223
16993,Syathani (Kyathani) Dispensary,Kitui,Kitui West,Dispensary,Ministry of Health,0,1,f,f,Operational,-1.366667,38.016667
20118,Syokimau Medical Centre,Machakos,Machakos,Medical Clinic,Private Practice - Clinical Officer,2,2,f,f,Operational,-1.516667,37.266667
18819,Syokimau Medical Services,Machakos,Machakos,Medical Clinic,Private Practice - Clinical Officer,5,2,f,f,Operational,-1.286389,36.817223
18551,Syokithumbi Dispensary,Kitui,Kitui Central,Dispensary,Ministry of Health,0,0,f,f,Operational,-1.366667,38.016667
12780,Syongila (ACK) Dispensary,Kitui,Kitui Central,Dispensary,Christian Health Association of Kenya,0,0,f,f,Operational,-1.366667,38.016667
12781,Syongila Dispensary,Kitui,Kitui Central,Dispensary,Ministry of Health,0,0,f,f,Operational,-1.366667,38.016667
12782,Syumile Dispensary,Makueni,Makindu,Dispensary,Ministry of Health,2,0,f,f,Operational,-1.8,37.616667
14139,Tabaka Mission Hospital,Kisii,South Gucha,District Hospital,Kenya Episcopal Conference-Catholic Secretariat,291,62,f,f,Operational,-0.683333,34.766667
20322,Tabani Dispensary,Bungoma,Bungoma North,Dispensary,Ministry of Health,4,2,f,f,Operational,0.566667,34.566667
15695,Tabare Dispensary,Elgeyo Marakwet,Keiyo South,Dispensary,Ministry of Health,0,0,f,f,Operational,0.514277,35.269779
15697,Tabuga (PCEA) Dispensary,Nakuru,Nakuru North,Dispensary,Christian Health Association of Kenya,0,0,f,f,Operational,-0.303099,36.080026
18010,Tachasis Dispensary,Nakuru,Subukia,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.303099,36.080026
19027,Tahidi Nursing Home,Kitui,Mwingi Central,Nursing Home,Private Practice - Clinical Officer,12,1,f,f,Operational,-1.366667,38.016667
17969,Taiba Medical Centre,Nairobi,Starehe,Health Centre,Private Enterprise (Institution),8,1,f,f,Operational,-1.286389,36.817223
21022,Taita Taveta Beyond Zero Campaign Clinic,Taita Taveta,Wundanyi,Dispensary,Ministry of Health,0,0,f,f,Operational,,
17020,Taito Community Dispensary,Nandi,Nandi East,Dispensary,Ministry of Health,0,0,f,f,Operational,0.166667,35.133333
15699,Taito Tea Dispensary,Nandi,Nandi East,Dispensary,Company Medical Service,0,0,f,f,Operational,0.166667,35.133333
13445,Takaba District Hospital,Mandera,Mandera West,District Hospital,Ministry of Health,24,5,f,f,Operational,3.933333,41.866667
11836,Takaungu Dispensary,Kilifi,Kilifi North,Dispensary,Ministry of Health,0,0,f,f,Operational,-3.633333,39.85
14140,Takawiri Dispensary,Homa Bay,Mbita,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.516667,34.45
20362,Takaywa Dispensary,West Pokot,Pokot Central,Dispensary,Ministry of Health,0,0,f,f,Operational,1.233333,35.116667
15700,Takitech Dispensary,Narok,Trans Mara East,Dispensary,Ministry of Health,0,0,f,f,Operational,-1.083333,35.866667
17170,Tala Dispensary,Homa Bay,Rachuonyo South,Dispensary,Ministry of Health,3,0,f,f,Operational,-0.516667,34.45
12784,Tala Medical Services,Machakos,Matungulu,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,-1.516667,37.266667
15701,Talai Dispensary,Baringo,Baringo Central,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
20058,Talau Dispensary,West Pokot,West Pokot,Dispensary,Ministry of Health,0,0,f,f,Operational,1.233333,35.116667
15702,Talek Health Centre,Narok,Narok South,Health Centre,Other Faith Based,8,0,f,f,Operational,-1.083333,35.866667
19199,Tamam Medical Clinic,Wajir,Wajir East,Medical Clinic,Private Practice - General Practitioner,0,0,f,f,Operational,1.75,40.066667
20770,Tamarukwa Dispensary,West Pokot,West Pokot,Dispensary,Ministry of Health,0,0,f,f,Pending Opening,1.233333,35.116667
11083,Tambaya Dispensary,Nyeri,Mukurweini,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.416667,36.95
15704,Tamkal Dispensary,West Pokot,Pokot Central,Dispensary,Ministry of Health,0,0,f,f,Operational,1.233333,35.116667
16148,Tamlega Dispensary,Bungoma,Bungoma West,Dispensary,Ministry of Health,0,0,f,f,Operational,0.566667,34.566667
15705,Tamough Health Centre,West Pokot,West Pokot,Health Centre,Ministry of Health,0,0,f,f,Operational,1.233333,35.116667
14141,Tamu Health Centre,Kisumu,Muhoroni,Health Centre,Ministry of Health,9,0,f,f,Operational,-0.10221,34.761711
16149,Tanaka Nursing Home,Busia,Busia,Nursing Home,Private Enterprise (Institution),50,0,f,f,Operational,0.46,34.11
18112,Tanganyika Medical Clinic,Bungoma,Bungoma South,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Not-Operational,0.566667,34.566667
15707,Tangulbei Health Centre,Baringo,East Pokot,Dispensary,Ministry of Health,12,0,f,f,Operational,0.466667,35.966667
15708,Tapach Dispensary,West Pokot,Pokot South,Dispensary,Ministry of Health,0,0,f,f,Operational,1.233333,35.116667
17706,Taqwa Nursing Home,Marsabit,Moyale,Nursing Home,Private Practice - Clinical Officer,14,2,f,f,Operational,2.333333,37.983333
14142,Taracha Dispensary,Kisii,Kisii Central,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.683333,34.766667
14143,Taragai Dispensary,Migori,Kuria East,Dispensary,Ministry of Health,1,0,f,f,Operational,-1.066667,34.466667
17255,Tarakwa Dispensary (Eldoret West),Uasin Gishu,Eldoret West,Dispensary,Ministry of Health,0,0,f,f,Operational,0.514277,35.269779
11837,Tarasaa Catholic Dispensary,Tana River,Tana Delta,Dispensary,Other Faith Based,0,0,f,f,Operational,-1.5,40.033333
13446,Tarbaj Health Centre,Wajir,Tarbaj,Health Centre,Ministry of Health,15,0,f,f,Operational,1.75,40.066667
11838,Taru Dispensary,Kwale,Kinango,Dispensary,Ministry of Health,0,0,f,f,Operational,-4.183333,39.45
18258,Tasia Family Medical Centre,Kajiado,Kajiado North,Medical Clinic,Private Practice - General Practitioner,0,0,f,f,Operational,-1.286389,36.817223
17801,Taunet Dispensary,Nandi,Tinderet,Dispensary,Ministry of Health,0,0,f,f,Operational,0.166667,35.133333
11839,Tausa Health Centre,Taita Taveta,Voi,Health Centre,Ministry of Health,2,0,f,f,Operational,,
11840,Taveta District Hospital,Taita Taveta,Taveta,District Hospital,Ministry of Health,100,8,f,f,Operational,,
11841,Taveta Meditech Centre,Taita Taveta,Taveta,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,,
12787,Tawa Sub-Distrct Hospial,Makueni,Mbooni East,Sub-District Hospital,Ministry of Health,14,14,f,f,Operational,-1.8,37.616667
19061,Tawakal Medical Clinic and Laboratory Services,Garissa,Ijara,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Unknown,-0.456944,39.658333
11843,Tawfiq Muslim Hospital,Kilifi,Malindi,Other Hospital,Supreme Council for Kenya Muslims,65,5,f,f,Operational,-3.216667,40.116667
11844,Tawheed Dispensary,Kilifi,Malindi,Dispensary,Other Faith Based,0,0,f,f,Operational,-3.216667,40.116667
17975,Tayabi Medical and Dental Centre,Mombasa,Kisauni,Medical Clinic,Private Practice - General Practitioner,0,0,f,f,Operational,-4.043477,39.668205
19283,Tazama Dentel Clinic,Nairobi,Roysambu,Medical Clinic,Private Practice - General Practitioner,0,0,f,f,Operational,-1.286389,36.817223
20584,TB Central Reference Lab,Nairobi,Kibra,Laboratory (Stand-alone),Ministry of Health,0,0,f,f,Operational,-1.286389,36.817223
11845,Tchamalo Medical Clinic,Kilifi,Ganze,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-3.633333,39.85
