facility_id,facility_code,name,county,district,type,owner,nearest_town,beds,cots,open_24_hours,open_weekends,operational_status,latitude,longitude
5856,20317,Onoch Dispensary,West Pokot,Pokot Central,Dispensary,Ministry of Health,Wakor centre,0,0,f,f,Operational,1.233333,35.116667
5857,12700,Ontulili Dispensary,Meru,Buuri,Dispensary,Ministry of Health,Nanyuki,0,0,f,f,Operational,0.05,37.65
5858,17173,Onyinjo Dispensary,Kisumu,Seme,Dispensary,Ministry of Health,Kondik Market,0,0,f,f,Operational,-0.10221,34.761711
5859,20209,Onyuongo Dispensary,Kisumu,Nyakach,Dispensary,Ministry of Health,Sondu Market,0,0,f,f,Operational,-0.10221,34.761711
5860,13990,Opapla Dispensary,Kisumu,Seme,Dispensary,Ministry of Health,Akala Market,2,0,f,f,Operational,-0.10221,34.761711
5861,21252,Opemble Dispensary,Homa Bay,Suba,Dispensary,Ministry of Health,Magunga,2,2,f,f,Operational,-0.516667,34.45
5862,16973,Openda Dispensary,Kisii,South Gucha,Dispensary,Ministry of Health,Etago Market,0,0,f,f,Operational,-0.683333,34.766667
5863,15442,Opiroi Dispensary,Samburu,Samburu Central,Dispensary,Ministry of Health,Opiroi town,0,0,f,f,Operational,1.316667,36.983333
5864,18870,Optimum Care Medical,Mombasa,Mvita,Medical Clinic,Private Practice - General Practitioner,Mwembr Tayari,0,0,f,f,Operational,-4.043477,39.668205
5865,21163,Orego Health Centre,Homa Bay,Homa Bay,Health Centre,Ministry of Health,Homa bay,5,1,f,f,Operational,-0.516667,34.45
5866,18800,Oren Health Centre,Kisumu,Nyando,Health Centre,Ministry of Health,,0,0,f,f,Operational,-0.10221,34.761711
5867,13991,Oresi Health Centre,Kisii,Kisii Central,Health Centre,Ministry of Health,Jogoo Mkt,10,0,f,f,Operational,-0.683333,34.766667
5868,16284,Oriang (SDA) Health Centre,Homa Bay,Rachuonyo North,Health Centre,Christian Health Association of Kenya,Oriang Market,10,0,f,f,Operational,-0.516667,34.45
5869,18086,Oriang' Alwala Dispensary,Kisumu,Seme,Dispensary,Ministry of Health,Alwala Market,0,0,f,f,Operational,-0.10221,34.761711
5870,18422,Oriang Kanyadwera Dispensary,Kisumu,Seme,Dispensary,Ministry of Health,"Near Riat Market, approximately 3 kms from Kisumu Bondo",0,0,f,f,Operational,-0.10221,34.761711
5871,19465,Orient Medical Care,Nairobi,Dagoretti South,Dispensary,Private Practice - Nurse / Midwife,Riruta shopping centre,0,0,f,f,Operational,-1.286389,36.817223
5872,17800,Orinie (AIC) Dispensary,Kajiado,Kajiado Central,Dispensary,Ministry of Health,Kajiado,0,0,f,f,Operational,-1.85,36.783333
5873,13992,Oroche Dispensary,Kisii,Kisii South,Dispensary,Ministry of Health,Suneka  Town,0,0,f,f,Operational,-0.683333,34.766667
5874,20487,Orokwo Dispensary,Baringo,Baringo Central,Dispensary,Ministry of Health,Kabarnet,0,0,f,f,Operational,0.466667,35.966667
5875,16370,Orolwo Dispensary,West Pokot,North Pokot,Dispensary,Ministry of Health,Makutano,0,0,f,f,Operational,1.233333,35.116667
5876,15444,Oromodei Dispensary,Samburu,Samburu East,Dispensary,Ministry of Health,Oromodei,0,0,f,f,Operational,1.316667,36.983333
5877,21047,Orongo Dispensary,Kisumu,Kisumu East,Dispensary,Ministry of Health,Nyayo Market,0,0,f,f,Operational,-0.10221,34.761711
5878,13135,Orthodox Dispensary,Nairobi,Dagoretti South,Dispensary,Christian Health Association of Kenya,Riruta Satellite,0,0,f,f,Operational,-1.286389,36.817223
5879,19014,Ortum Central Clinic,West Pokot,Pokot South,Medical Clinic,Private Practice - Clinical Officer,Ortum,0,0,f,f,Operational,1.233333,35.116667
5880,15446,Ortum Mission Hospital,West Pokot,Pokot South,Other Hospital,Kenya Episcopal Conference-Catholic Secretariat,Ortum,127,6,f,f,Operational,1.016667,34.983333
5881,19638,Orwa Clinic,West Pokot,Pokot Central,Medical Clinic,Private Practice - Nurse / Midwife,Sigor,0,0,f,f,Operational,1.233333,35.116667
5882,13994,Orwaki Dispensary,Nyamira,Nyamira North,Dispensary,Ministry of Health,Nyamusi,1,0,f,f,Operational,-0.633333,34.933333
5883,17726,Osani Community Dispensary,Homa Bay,Ndhiwa,Dispensary,Private Practice - Unspecified,,4,2,f,f,Operational,-0.516667,34.45
5884,15447,Oserian Health Centre,Nakuru,Naivasha,Health Centre,Company Medical Service,Olkaria Goethermal Power,8,0,f,f,Operational,-0.303099,36.080026
5885,20069,Osewre Dispensary,Kisumu,Seme,Dispensary,Ministry of Health,Reru Market,0,0,f,f,Operational,-0.10221,34.761711
5886,17680,Osieko Dispensary,Busia,Bunyala,Dispensary,Ministry of Health,Osieko,0,0,f,f,Operational,0.46,34.11
5887,15448,Osinoni Dispensary,Narok,Trans Mara West - Dikirr,Dispensary,Ministry of Health,Kilgoris,0,0,f,f,Operational,-1.083333,35.866667
5888,13997,Osogo Dispensary,Migori,Uriri,Dispensary,Ministry of Health,Osogo,12,2,f,f,Operational,-1.066667,34.466667
5889,15449,Osorongai Dispensary,Uasin Gishu,Eldoret West,Dispensary,Ministry of Health,Eldoret,0,0,f,f,Operational,0.516667,35.283333
5890,15451,Osupuko Dispensary,Narok,Trans Mara West - Dikirr,Dispensary,Ministry of Health,Kilgoris,0,0,f,f,Operational,-1.083333,35.866667
5891,13998,Otacho Dispensary,Migori,Awendo,Dispensary,Ministry of Health,Awendo,4,0,f,f,Operational,-1.066667,34.466667
5892,18877,Otange Dispensary,Homa Bay,Ndhiwa,Dispensary,Ministry of Health,"Riat market, sukari sugar industry",6,6,f,f,Operational,-0.516667,34.45
5893,14000,Othach Dispensary,Siaya,Bondo,Dispensary,Ministry of Health,Nyamonye,2,0,f,f,Operational,0.066667,34.283333
5894,10919,Othaya Catholic Dispensary,Nyeri,Nyeri South,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Othaya Town,0,0,f,f,Operational,-0.416667,36.95
5895,10920,Othaya Medical Clinic,Kiambu,Ruiru,Medical Clinic,Private Practice - Nurse / Midwife,Githurai 45,0,0,f,f,Operational,-1.166667,36.833333
5896,10922,Othaya Sub-District Hospital,Nyeri,Nyeri South,Sub-District Hospital,Ministry of Health,Othaya Town,59,1,f,f,Operational,-0.416667,36.95
5897,14002,Othoro Health Centre (Rachuonyo),Homa Bay,Rachuonyo South,Health Centre,Ministry of Health,Othoro Market,12,0,f,f,Operational,-0.516667,34.45
5898,14003,Othoro Sub District Hospital,Migori,Uriri,Sub-District Hospital,Ministry of Health,Rapogi,20,2,f,f,Operational,-1.066667,34.466667
5899,20024,Otieno Owala Dispensary,Kisumu,Seme,Dispensary,Ministry of Health,Kondik Market,0,0,f,f,Operational,-0.10221,34.761711
5900,14004,Our Lady of Lourdes Dispensary (Gucha),Kisii,Gucha,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Ogembo Town,0,0,f,f,Operational,-0.683333,34.766667
5901,16892,Our Lady of Lourdes Mwea Hospital,Nairobi,Embakasi Central,Other Hospital,Kenya Episcopal Conference-Catholic Secretariat,Umoja,50,20,f,f,Not-Operational,-1.286389,36.817223
5902,20980,Our Lady Of Mercy,Makueni,Mbooni East,Medical Clinic,Private Practice - Nurse / Midwife,Mbumbuni,2,2,f,f,Operational,-1.8,37.616667
5903,17296,Our Lady's Hospice,Kiambu,Limuru,Health Programme,Other Faith Based,Boroti Thigio,9,0,f,f,Operational,-1.166667,36.833333
5904,10924,Outspan Hospital,Nyeri,Nyeri Central,Other Hospital,Private Enterprise (Institution),Nyeri Town,94,0,f,f,Operational,-0.416667,36.95
5905,14008,Oyani (SDA) Dispensary,Migori,Uriri,Dispensary,Christian Health Association of Kenya,Oyani - Kamin Olewe Market or Uriri,1,0,f,f,Operational,-1.066667,34.466667
5906,14009,Oyani Health Centre,Migori,Uriri,Health Centre,Ministry of Health,Oyani,0,0,f,f,Operational,-1.066667,34.466667
5907,17852,Oyuma Dispensary (Rachuonyo),Homa Bay,Rachuonyo North,Dispensary,Ministry of Health,Oyuma,0,0,f,f,Operational,-0.516667,34.45
5908,11728,Ozi Dispensary,Tana River,Tana Delta,Dispensary,Ministry of Health,Kipini,0,0,f,f,Operational,-1.5,40.033333
5909,21138,P&D Health Clinic Ulanda,Migori,Awendo,Medical Clinic,Private Enterprise (Institution),Ulanda,2,0,f,f,Operational,-1.066667,34.466667
5910,18318,Pacific Medical Clinic,Trans Nzoia,Trans Nzoia East,Medical Clinic,Private Practice - Nurse / Midwife,Kachibora,0,0,f,f,Operational,1.016667,34.983333
5911,13137,Padens Medicare Centre,Nairobi,Westlands,Medical Clinic,Private Enterprise (Institution),Nairobi,4,0,f,f,Operational,-1.286389,36.817223
5912,17795,Pakase Dispensary,Kajiado,Kajiado North,Dispensary,Ministry of Health,Magadi,0,9,f,f,Operational,-1.85,36.783333
5913,17136,Pakeza Medical Clinic (Manga),Nyamira,Manga,Medical Clinic,Private Enterprise (Institution),Magombo,2,2,f,f,Operational,-0.633333,34.933333
5914,14011,Pala Health Centre,Homa Bay,Ndhiwa,Health Centre,Ministry of Health,Pala,7,0,f,f,Operational,-0.516667,34.45
5915,19859,Pala Masogo Health Centre,Homa Bay,Homa Bay,Health Centre,Ministry of Health,Rodi Makket,6,2,f,f,Operational,-0.516667,34.45
5916,11730,Palakumi Dispensary,Kilifi,Ganze,Dispensary,Ministry of Health,palakumi village,0,0,f,f,Operational,-3.633333,39.85
5917,18498,Palm Beach Hospital,Kwale,Msambweni,Other Hospital,Private Enterprise (Institution),Ukunda,15,4,f,f,Operational,-4.183333,39.45
5918,21207,Paloma Medical International,Kiambu,Kiambu,Medical Clinic,Private Practice - General Practitioner,Kiambu Town,0,0,f,f,Operational,-1.166667,36.833333
5919,20165,Pamar Medical Clinic,Uasin Gishu,Eldoret West,Medical Clinic,Private Practice - Clinical Officer,Eldoret,0,0,f,f,Operational,0.514277,35.269779
5920,21277,Pamoja Medical Centre,Kakamega,Mumias West,Medical Clinic,Private Practice - Clinical Officer,Musanda,8,0,f,f,Operational,0.284767,34.752308
5921,16089,Pan M Medical Clinic,Kakamega,Lugari,Medical Clinic,Private Practice - Nurse / Midwife,Pan Paper Market (Lugari),0,0,f,f,Operational,0.284767,34.752308
5922,14012,Pand Pieri Community Health Centre,Kisumu,Kisumu East,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Kisumu,0,0,f,f,Operational,-0.10221,34.761711
5923,15456,Panda Flowers Medical Clinic,Nakuru,Naivasha,Medical Clinic,Company Medical Service,Naivasha town,0,0,f,f,Operational,-0.303099,36.080026
5924,16339,Panpaper Dispensary,Uasin Gishu,Wareng,Dispensary,Private Enterprise (Institution),Eldoret,0,0,f,f,Not-Operational,0.514277,35.269779
5925,14013,Pap Kodero Health Centre,Siaya,Rarieda,Health Centre,Ministry of Health,Madiany,7,0,f,f,Operational,0.066667,34.283333
5926,18387,Paradise Medical Centre,Nairobi,Embakasi North,Medical Clinic,Private Practice - General Practitioner,Dandora  41,10,2,f,f,Operational,-1.286389,36.817223
5927,18889,Paradise Medical Centre,Bungoma,Cheptais,Medical Clinic,Private Practice - Clinical Officer,Cheptais Market,12,12,f,f,Operational,0.566667,34.566667
5928,20701,Paragon Health Care Ltd,Nairobi,Dagoretti North,Medical Clinic,Private Practice - General Practitioner,,0,0,f,f,Operational,-1.286389,36.817223
5929,13417,Paramount Clinic,Wajir,Wajir East,Medical Clinic,Private Enterprise (Institution),Wajir,0,0,f,f,Operational,1.75,40.066667
5930,18162,Parayon Dispensary,West Pokot,Pokot South,Dispensary,Ministry of Health,Kapchikar,0,0,f,f,Operational,1.233333,35.116667
5931,20367,Paraywa Dispensary,West Pokot,West Pokot,Dispensary,Ministry of Health,Siyoi,0,0,f,f,Operational,1.233333,35.116667
5932,20608,Parkishon Dispensary,Marsabit,Marsabit,Dispensary,Ministry of Health,,0,0,f,f,Operational,2.333333,37.983333
5933,13139,Parkroad Nursing Home (Nairobi),Nairobi,Starehe,Nursing Home,Private Enterprise (Institution),Nairobi,30,6,f,f,Operational,-1.286389,36.817223
5934,17048,Parua Dispensary,West Pokot,Pokot South,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Ortum,0,0,f,f,Operational,1.016667,34.983333
5935,10927,Passenga Dispensary,Nyandarua,Nyandarua Central,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Olkalau,0,0,f,f,Operational,-0.183333,36.366667
5936,12977,Patanisho Maternity and Nursing Home,Nairobi,Embakasi Central,Nursing Home,Private Enterprise (Institution),Nairobi,21,0,f,f,Operational,-1.286389,36.817223
5937,10928,Patmas Medical Clinic,Nyandarua,Nyandarua North,Medical Clinic,Private Practice - Nurse / Midwife,Kaheho,0,0,f,f,Operational,-0.183333,36.366667
5938,16343,Patrician Dispensary,Uasin Gishu,Wareng,Dispensary,Other Faith Based,Eldoret,0,0,f,f,Operational,0.514277,35.269779
5939,19025,Patrona Medical Services,Machakos,Machakos,Medical Clinic,Private Practice - General Practitioner,makadara,4,0,f,f,Operational,-1.516667,37.266667
5940,16446,PCEA Gateway,Kirinyaga,Kirinyaga East,Dispensary,Christian Health Association of Kenya,Gathoge,0,0,f,f,Operational,-0.533333,37.45
5941,19827,PCEA Honi Dispensary,Nyeri,Kieni West,Dispensary,Other Faith Based,Chaka Market,0,0,f,f,Operational,-0.416667,36.95
5942,17803,PCEA Kaigai Memorial,Nakuru,Subukia,Medical Clinic,Private Practice - Nurse / Midwife,Kwanjagi,0,0,f,f,Operational,-0.303099,36.080026
5943,19337,PCEA Karero Dispensary,Kajiado,Kajiado Central,Dispensary,Christian Health Association of Kenya,Namanga,0,0,f,f,Operational,-1.85,36.783333
5944,17444,PCEA Karungaru Dispensary,Tharaka Nithi,Tharaka South,Dispensary,Christian Health Association of Kenya,Gatunga,0,0,f,f,Operational,\N,\N
5945,12205,PCEA Kasasule Dispensary,Makueni,Kibwezi,Dispensary,Christian Health Association of Kenya,Kinyambu,10,4,f,f,Operational,-1.8,37.616667
5946,19435,PCEA Kayole Parish Health Centre,Nairobi,Embakasi Central,Medical Clinic,Christian Health Association of Kenya,Kayole,3,2,f,f,Operational,-1.286389,36.817223
5947,17921,PCEA Kibwezi Dispensary,Makueni,Kibwezi,Dispensary,Christian Health Association of Kenya,Kibwezi,0,0,f,f,Operational,-1.8,37.616667
5948,18763,PCEA Kuwinda Health Clinic,Nairobi,Langata,Dispensary,Christian Health Association of Kenya,Karen,0,0,f,f,Not-Operational,-1.286389,36.817223
5949,21243,PCEA Makupa Medical Clinic,Mombasa,Mvita,Medical Clinic,Christian Health Association of Kenya,Makupa,0,0,f,f,Operational,-4.043477,39.668205
5950,17878,PCEA Mau-Summit Health Centre,Nakuru,Kuresoi,Dispensary,Other Faith Based,Mau-Summit Trading centre.,0,0,f,f,Operational,-0.303099,36.080026
5951,18494,PCEA Silanga Church VCT,Nairobi,Kibra,VCT Centre (Stand-Alone),Christian Health Association of Kenya,Undugu Grounds,0,0,f,f,Pending Opening,-1.286389,36.817223
5952,18376,PCEA Upendo Health Centre,Nakuru,Nakuru,Health Centre,Christian Health Association of Kenya,Near soko Mjinga Kaptembwa,3,0,f,f,Operational,-0.303099,36.080026
5953,19289,Peace Medical Clinic,Nairobi,Ruaraka,Medical Clinic,Private Practice - General Practitioner,jusr behind babadogo catholic church,0,0,f,f,Operational,-1.286389,36.817223
5954,18380,Peak Health Medical Centre,Nakuru,Nakuru,Medical Clinic,Private Enterprise (Institution),Near Evans Hospital,0,0,f,f,Operational,-0.303099,36.080026
5955,18725,Pedo Dispensary,Kisumu,Nyakach,Dispensary,Ministry of Health,Osuoume,0,0,f,f,Operational,-0.10221,34.761711
5956,17124,Pefa Mercy Medical Centre,Kiambu,Kiambu,Medical Clinic,Other Faith Based,Ndumberi market,0,0,f,f,Operational,-1.166667,36.833333
5957,20925,Peja Healthcare Center,Embu,Manyatta,Medical Clinic,Private Practice - Nurse / Midwife,Embu,0,0,f,f,Operational,-0.533333,37.45
5958,20492,Pemba Dispensary,Kwale,Kinango,Dispensary,Other Public Institution,Mariakani,2,2,f,f,Operational,-4.183333,39.45
5959,18402,Penda Health Medical Clinic,Kajiado,Kajiado North,Medical Clinic,Private Practice - General Practitioner,Kitengela,0,0,f,f,Operational,-1.286389,36.817223
5960,18496,Pendo Medical Clinic,Kwale,Msambweni,Medical Clinic,Private Practice - Clinical Officer,Ukunda,4,0,f,f,Operational,-4.183333,39.45
5961,11736,Pendo Medical Clinic (Kilindini),Mombasa,Changamwe,Medical Clinic,Private Enterprise (Institution),Mombasa,0,0,f,f,Operational,-4.043477,39.668205
5962,20449,Penta Medical Centre Umoja,Nairobi,Embakasi West,Medical Clinic,Private Practice - Medical Specialist,Umoja  Market,6,2,f,f,Operational,-1.286389,36.817223
5963,19241,Peoples Medical Clinic,Meru,Igembe North,Medical Clinic,Private Practice - Nurse / Midwife,Mutuati Market,0,0,f,f,Operational,0.05,37.65
5964,12701,Pepo La Tumaini Dispensary,Isiolo,Isiolo,Dispensary,Community,Isiolo,4,4,f,f,Operational,0.35,37.583333
5965,17928,Perani Private Clinic,Kwale,Msambweni,Medical Clinic,Private Practice - Nurse / Midwife,Lungalunga,0,0,f,f,Operational,-4.183333,39.45
5966,19753,Perazim Diagnostic Centre,Trans Nzoia,Trans Nzoia West,Radiology Unit,Private Practice - Medical Specialist,Kitale,0,0,f,f,Operational,1.016667,34.983333
5967,10931,Pesi Dispensary,Nyandarua,Nyandarua North,Dispensary,Ministry of Health,Ndaragwa,0,0,f,f,Operational,-0.183333,36.366667
5968,15461,Pesi Dispensary (Laikipia West),Laikipia,Nyahururu,Dispensary,Ministry of Health,Pesi Centre,2,0,f,f,Operational,0.366667,37.033333
5969,20167,Pesi Medical Centre,Busia,Teso South,Medical Clinic,Private Practice - Medical Specialist,Busia Town,12,0,f,f,Operational,0.46,34.11
5970,18711,Philia Medical Clinic,Meru,Imenti North,Medical Clinic,Private Practice - Clinical Officer,Ruiri Market,0,0,f,f,Operational,0.05,37.65
5971,15462,Piave Dispensary,Nakuru,Njoro,Dispensary,Ministry of Health,Nakuru Town,0,0,f,f,Operational,-0.303099,36.080026
5972,10938,Piemu Medical Clinic,Kiambu,Ruiru,Medical Clinic,Private Practice - Nurse / Midwife,Githurai 45,0,0,f,f,Operational,-1.166667,36.833333
5973,18667,Pillar of Development,Meru,Imenti North,VCT Centre (Stand-Alone),Non-Governmental Organizations,Narok town,0,0,f,f,Operational,0.05,37.65
5974,16320,Pims Medical Clinic,Samburu,Samburu Central,Medical Clinic,Private Practice - Nurse / Midwife,Maralal Town,0,0,f,f,Operational,1.316667,36.983333
5975,21211,Pinacare Medical Services,Machakos,Machakos,Dispensary,Private Practice - Clinical Officer,Makadara,1,2,f,f,Operational,-1.516667,37.266667
5976,11738,Pingilikani Dispensary,Kilifi,Kilifi South,Dispensary,Ministry of Health,Pingilikani shopping centre,0,0,f,f,Operational,-3.633333,39.85
5977,20629,Pinnacle FlyOver Hospital,Nyandarua,Kinangop,Other Hospital,Private Practice - General Practitioner,Fly Over,3,1,f,f,Operational,-1.286389,36.817223
5978,18534,Pinnacle Health Services,Garissa,Garissa,Medical Clinic,Private Practice - General Practitioner,Garissa Town,0,0,f,f,Operational,-0.456944,39.658333
5979,17343,Piny Owacho Dispensary,Migori,Uriri,Dispensary,Community Development Fund,Rapogi Market Center,0,0,f,f,Operational,-1.066667,34.466667
5980,15463,Pioneer Health Centre,Uasin Gishu,Wareng,Health Centre,Local Authority,Eldoret,0,0,f,f,Operational,0.514277,35.269779
5981,13418,Pioneer Medical Clinic (Wajir East),Wajir,Wajir East,Medical Clinic,Private Enterprise (Institution),Wajir,0,0,f,f,Operational,1.75,40.066667
5982,13143,Pipeline Medical Health Services,Nairobi,Embakasi South,Medical Clinic,Private Practice - Clinical Officer,Nairobi,8,1,f,f,Operational,-1.286389,36.817223
5983,20302,PJ Dave Company Clinic,Kajiado,Isinya,Medical Clinic,Company Medical Service,Isinya,0,0,f,f,Operational,-1.286389,36.817223
5984,10940,Plainsview Nursing Home,Kiambu,Ruiru,Nursing Home,Private Practice - General Practitioner,Ruiru,28,0,f,f,Operational,-1.166667,36.833333
5985,20653,Planet Clinic Ltd,Nairobi,Starehe,Medical Centre,Private Practice - General Practitioner,,0,0,f,f,Operational,-1.286389,36.817223
5986,13419,Plaza Nursing Home,Wajir,Wajir East,Nursing Home,Private Enterprise (Institution),Wajir,25,0,f,f,Operational,1.75,40.066667
5987,19353,Plaza X-Ray Services (Re-Insurance Plaza-Nairobi),Nairobi,Starehe,Radiology Unit,Private Enterprise (Institution),City Market,0,0,f,f,Operational,-1.286389,36.817223
5988,17797,Plesian Dispensary,Baringo,East Pokot,Dispensary,Ministry of Health,Chemolingot,0,0,f,f,Operational,0.466667,35.966667
5989,15465,Poi Dispensary,Baringo,Baringo North,Dispensary,Ministry of Health,Kabartonjo,0,0,f,f,Operational,0.466667,35.966667
5990,19878,Police Central Workshop Dispensary,Nairobi,Starehe,Dispensary,Armed Forces,Police Central Workshop,0,0,f,f,Operational,-1.286389,36.817223
5991,13420,Police Line Dispensary (Garissa),Garissa,Garissa,Dispensary,Ministry of Health,Garissa,0,0,f,f,Operational,-0.456944,39.658333
